NOM_SITE,NOM_GAZ,ID_CARAC_G,Y_LAT,X_LONG,TYPE_DE_CA,CDE_BA_20K,CDE_BA_50K,NOM_UC,INDICE_UC,SP_QUAL,TYPE_UC,ID_POP,ACRO_ZAEA,ACRO_ZAM,ACRO_ZAJ
TZOONIE RIVER,TZOONIE RIVER,776,49.78782448610,-123.72357438400,Stream,900-198810-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-195000-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-GEORGIA STRAIT_FA_0.x,CK-20,CK,Current,48842,SC,GStr,SC+GStr
VANCOUVER RIVER,VANCOUVER RIVER,778,49.92180994430,-123.86931392400,Stream,900-213488-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-210100-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-GEORGIA STRAIT_FA_0.x,CK-20,CK,Current,48862,SC,GStr,SC+GStr
WILSON CREEK,WILSON CREEK,759,49.43848023920,-123.70988317100,Stream,900-127206-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-119900-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-GEORGIA STRAIT_FA_0.x,CK-20,CK,Current,48662,SC,GStr,SC+GStr
GOLDSTREAM RIVER,GOLDSTREAM RIVER,1211,48.48517285490,-123.54836063900,Stream,920-209673-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-211900-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-GOLDSTREAM_FA_0.x,CK-21,CK,Current,40053,EVI,GStr,EVI+GStr
TOD CREEK,TOD CREEK,1212,48.55911496690,-123.46433184300,Stream,920-194106-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-195500-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-GOLDSTREAM_FA_0.x,CK-21,CK,Current,40063,EVI,GStr,EVI+GStr
COWICHAN RIVER,COWICHAN RIVER,1208,48.75324893500,-123.63631731400,Stream,920-252823-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-257700-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-COWICHAN AND KOKSILAH_FA_0.x,CK-22,CK,Current,40024,EVI,GStr,EVI+GStr
COWICHAN RIVER,COWICHAN RIVER,1208,48.75324893500,-123.63631731400,Stream,920-252823-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-257700-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-COWICHAN AND KOKSILAH_FA_0.x,CK-22,CK,Current,40023,EVI,GStr,EVI+GStr
KOKSILAH RIVER,KOKSILAH RIVER,1209,48.76235248670,-123.65099056200,Stream,920-252823-022807-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-257700-02300-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-COWICHAN AND KOKSILAH_FA_0.x,CK-22,CK,Current,40033,EVI,GStr,EVI+GStr
MESACHIE RIVER,,2627,48.81603230650,-124.12604615800,Stream,920-252823-679782-109044-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-257700-68500-02300-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-COWICHAN AND KOKSILAH_FA_0.x,CK-22,CK,Current,164,EVI,GStr,EVI+GStr
PATRICIA CREEK,,2622,48.80629783150,-124.13981623700,Stream,920-252823-679782-169193-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-257700-68500-10200-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-COWICHAN AND KOKSILAH_FA_0.x,CK-22,CK,Current,214,EVI,GStr,EVI+GStr
ROBERTSON RIVER,ROBERTSON RIVER,2621,48.81655356750,-124.13526821300,Stream,920-252823-679782-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-257700-68500-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-COWICHAN AND KOKSILAH_FA_0.x,CK-22,CK,Current,234,EVI,GStr,EVI+GStr
SHAW CREEK,SHAW CREEK,2626,48.91739326340,-124.41490104100,Stream,920-252823-961884-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-257700-96000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-COWICHAN AND KOKSILAH_FA_0.x,CK-22,CK,Current,244,EVI,GStr,EVI+GStr
NANAIMO RIVER - UPPER,NANAIMO RIVER,23735,49.09187318220,-124.22849749200,Stream Segment,920-388982-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-384400-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-NANAIMO_SP_1.x,CK-23,CK,Current,3333,EVI,GStr,EVI+GStr
BONELL CREEK,BONELL CREEK,1187,49.26572500170,-124.19135191800,Stream,920-432167-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-427000-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-NANAIMO AND CHEMAINUS_FA_0.x,CK-25,CK,Current,51448,EVI,GStr,EVI+GStr
CHEMAINUS RIVER,CHEMAINUS RIVER,1204,48.89792582920,-123.67318080000,Stream,920-302830-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-303500-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-NANAIMO AND CHEMAINUS_FA_0.x,CK-25,CK,Current,39984,EVI,GStr,EVI+GStr
HASLAM CREEK,HASLAM CREEK,1195,49.08008788420,-123.86251997600,Stream,920-388982-116625-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-384400-11200-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-NANAIMO AND CHEMAINUS_FA_0.x,CK-25,CK,Current,51528,EVI,GStr,EVI+GStr
MILLSTONE RIVER,MILLSTONE RIVER,1191,49.17259597670,-123.94394422900,Stream,920-400452-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-395400-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-NANAIMO AND CHEMAINUS_FA_0.x,CK-25,CK,Current,51488,EVI,GStr,EVI+GStr
NANAIMO RIVER,NANAIMO RIVER,1194,49.13837819280,-123.89582666400,Stream,920-388982-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-384400-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-NANAIMO AND CHEMAINUS_FA_0.x,CK-25,CK,Current,51519,EVI,GStr,EVI+GStr
NAPOLEON CREEK,,373,49.06983500640,-123.86521389400,Stream,920-388982-116625-056630-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-384400-11200-05600-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-NANAIMO AND CHEMAINUS_FA_0.x,CK-25,CK,Current,45722,EVI,GStr,EVI+GStr
BLACK CREEK,BLACK CREEK,1151,49.85342634720,-125.10024783600,Stream,920-599397-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-595100-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-QUALICUM AND PUNTLEDGE_FA_0.x,CK-27,CK,Current,53018,EVI,GStr,EVI+GStr
ENGLISHMAN RIVER,ENGLISHMAN RIVER,1184,49.32530374550,-124.29166481300,Stream,920-470275-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-462800-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-QUALICUM AND PUNTLEDGE_FA_0.x,CK-27,CK,Current,51418,EVI,GStr,EVI+GStr
LITTLE QUALICUM RIVER,LITTLE QUALICUM RIVER,1181,49.36510220030,-124.49482841100,Stream,920-490278-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-481800-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-QUALICUM AND PUNTLEDGE_FA_0.x,CK-27,CK,Current,51388,EVI,GStr,EVI+GStr
MORRISON CREEK,MORRISON CREEK,1160,49.68891592150,-125.01373953300,Stream,920-559826-984406-044942-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-553200-94200-04800-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-QUALICUM AND PUNTLEDGE_FA_0.x,CK-27,CK,Current,53108,EVI,GStr,EVI+GStr
NANOOSE CREEK,NANOOSE CREEK,1186,49.26745399260,-124.19280979800,Stream,920-432397-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-427200-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-QUALICUM AND PUNTLEDGE_FA_0.x,CK-27,CK,Current,51438,EVI,GStr,EVI+GStr
NILE CREEK,NILE CREEK,1178,49.42027161740,-124.64035005700,Stream,920-502507-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-494300-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-QUALICUM AND PUNTLEDGE_FA_0.x,CK-27,CK,Current,51358,EVI,GStr,EVI+GStr
OYSTER RIVER,OYSTER RIVER,1149,49.87257621400,-125.11606967000,Stream,920-602544-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-600400-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-QUALICUM AND PUNTLEDGE_FA_0.x,CK-27,CK,Current,52998,EVI,GStr,EVI+GStr
PUNTLEDGE RIVER,PUNTLEDGE RIVER,1156,49.69591542100,-124.99493751500,Stream,920-559826-984406-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-553200-94200-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-QUALICUM AND PUNTLEDGE_FA_0.x,CK-27,CK,Current,53069,EVI,GStr,EVI+GStr
QUALICUM RIVER,QUALICUM RIVER,1179,49.39818979300,-124.61054465700,Stream,920-499091-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-QUALICUM AND PUNTLEDGE_FA_0.x,CK-27,CK,Current,51368,EVI,GStr,EVI+GStr
ROSEWALL CREEK,ROSEWALL CREEK,1172,49.46668515790,-124.77863890700,Stream,920-519315-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-510600-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-QUALICUM AND PUNTLEDGE_FA_0.x,CK-27,CK,Current,51298,EVI,GStr,EVI+GStr
SIMMS CREEK,SIMMS CREEK,1145,49.97903590120,-125.22183895000,Stream,920-617535-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-616300-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-QUALICUM AND PUNTLEDGE_FA_0.x,CK-27,CK,Current,52958,EVI,GStr,EVI+GStr
TRENT RIVER,TRENT RIVER,1164,49.64412311870,-124.93006273700,Stream,920-553164-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-545800-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-QUALICUM AND PUNTLEDGE_FA_0.x,CK-27,CK,Current,52038,EVI,GStr,EVI+GStr
TSABLE RIVER,TSABLE RIVER,1166,49.51873293380,-124.82995989700,Stream,920-535278-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-527600-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-QUALICUM AND PUNTLEDGE_FA_0.x,CK-27,CK,Current,52058,EVI,GStr,EVI+GStr
TSOLUM RIVER,TSOLUM RIVER,1157,49.69576793600,-124.99450008400,Stream,920-559826-990728-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-553200-94100-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-QUALICUM AND PUNTLEDGE_FA_0.x,CK-27,CK,Current,53078,EVI,GStr,EVI+GStr
WILLOW CREEK,WILLOW CREEK,1146,49.96588191130,-125.20833553100,Stream,920-615785-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-614400-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-QUALICUM AND PUNTLEDGE_FA_0.x,CK-27,CK,Current,52968,EVI,GStr,EVI+GStr
WOODS CREEK,WOODS CREEK,1147,49.92720750400,-125.18241850900,Stream,920-611193-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-609500-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-QUALICUM AND PUNTLEDGE_FA_0.x,CK-27,CK,Current,52978,EVI,GStr,EVI+GStr
AHNUHATI RIVER,AHNUHATI RIVER,852,50.89044697180,-125.63968885000,Stream,900-605602-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-603000-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50898,SC,SFj,SC+SFj
AHTA RIVER,AHTA RIVER,861,50.86966942030,-126.16562844100,Stream,900-642105-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-640400-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50988,SC,SFj,SC+SFj
APPLE RIVER,APPLE RIVER,828,50.71691484680,-125.41557558000,Stream,900-473087-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-469600-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50658,SC,SFj,SC+SFj
FANNY BAY CREEK,,825,50.53092130830,-125.40226131500,Stream,900-452137-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50628,SC,SFj,SC+SFj
FRANKLIN RIVER,FRANKLIN RIVER,849,51.07849736770,-125.56705893600,Stream,900-592523-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-589500-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50868,SC,SFj,SC+SFj
FRAZER CREEK,FRAZER CREEK,830,50.71999364120,-125.47847089800,Stream,900-474796-003023-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-471200-00800-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50678,SC,SFj,SC+SFj
FULMORE RIVER,FULMORE RIVER,836,50.56122211290,-125.93814686700,Stream,900-523991-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-521100-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50738,SC,SFj,SC+SFj
GLENDALE CREEK,GLENDALE CREEK,847,50.65126838380,-125.72473645600,Stream,900-572535-088296-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50848,SC,SFj,SC+SFj
HEYDON CREEK,HEYDON CREEK,831,50.57709557570,-125.57539056300,Stream,900-481198-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-477600-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50688,SC,SFj,SC+SFj
KAKWEIKEN RIVER,KAKWEIKEN RIVER,860,50.80668947590,-126.02426397300,Stream,900-634559-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-632100-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50978,SC,SFj,SC+SFj
KINGCOME RIVER,KINGCOME RIVER,872,50.92731429930,-126.18742989100,Stream,900-680928-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-681600-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,51098,SC,SFj,SC+SFj
KWALATE CREEK,KWALATE CREEK,853,50.78124353270,-125.68631056500,Stream,900-611863-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-608900-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50908,SC,SFj,SC+SFj
ORFORD RIVER,ORFORD RIVER,816,50.59779946990,-124.85745323900,Stream,900-391855-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-391500-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50538,SC,SFj,SC+SFj
PHILLIPS RIVER,PHILLIPS RIVER,824,50.56842440200,-125.36543402000,Stream,900-449592-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-447800-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50619,SC,SFj,SC+SFj
PHILLIPS RIVER,PHILLIPS RIVER,824,50.56842440200,-125.36543402000,Stream,900-449592-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-447800-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50618,SC,SFj,SC+SFj
READ CREEK,READ CREEK,833,50.53639449850,-125.77905288000,Stream,900-504444-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-501200-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50708,SC,SFj,SC+SFj
ROBBERS KNOB CREEK,,837,50.52093894230,-126.05527914600,Stream,900-527134-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-524300-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50748,SC,SFj,SC+SFj
SEYMOUR RIVER,SEYMOUR RIVER,897,51.19330668450,-126.67254748800,Stream,900-874507-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-875400-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,49532,SC,SFj,SC+SFj
SHOAL CREEK,SHOAL CREEK,835,50.54832650450,-125.90522083800,Stream,900-522310-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-519300-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50728,SC,SFj,SC+SFj
SIM RIVER,SIM RIVER,851,51.02252561430,-125.61235864400,Stream,900-598651-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-596000-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50888,SC,SFj,SC+SFj
SOUTHGATE RIVER,SOUTHGATE RIVER,817,50.88612491240,-124.78749048700,Stream,900-405080-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-404100-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50548,SC,SFj,SC+SFj
STAFFORD RIVER,STAFFORD RIVER,829,50.72019450350,-125.47633699700,Stream,900-474796-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-471200-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50668,SC,SFj,SC+SFj
TEAQUAHAN RIVER,TEAQUAHAN RIVER,818,50.93128231060,-124.83097597700,Stream,900-407171-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-406500-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50558,SC,SFj,SC+SFj
TUNA RIVER,TUNA RIVER,834,50.49270542700,-125.97679870800,Stream,900-513545-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-510300-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,50718,SC,SFj,SC+SFj
WAKEMAN RIVER,WAKEMAN RIVER,874,51.03800006550,-126.51818875700,Stream,900-690764-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-692800-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,51118,SC,SFj,SC+SFj
WARNER BAY CREEK,,895,51.02964077980,-127.09243180900,Stream,900-848644-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-849500-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,49512,SC,SFj,SC+SFj
WAUMP CREEK,WAUMP CREEK,905,51.19005388220,-126.92261533100,Stream,900-947915-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,900-948000-00000-00000-0000-0000-000-000-000-000-000-000,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CK-28,CK,Current,49612,SC,SFj,SC+SFj
ADAM RIVER,ADAM RIVER,1119,50.46587609740,-126.27748803400,Stream,920-757566-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-758000-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-NORTH_FA_0.x,CK-29,CK,Current,52698,EVI,SFj,EVI+SFj
AMOR DE COSMOS CREEK,AMOR DE COSMOS CREEK,1123,50.35706232710,-125.68533631100,Stream,920-698537-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-700700-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-NORTH_FA_0.x,CK-29,CK,Current,52738,EVI,SFj,EVI+SFj
CAMPBELL RIVER,CAMPBELL RIVER,1141,50.04871847320,-125.25847143200,Stream,920-627155-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-627900-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-NORTH_FA_0.x,CK-29,CK,Current,52918,EVI,GStr,EVI+GStr
CLUXEWE RIVER,CLUXEWE RIVER,1109,50.61172180910,-127.17751952300,Stream,920-850204-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-851500-00000-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-NORTH_FA_0.x,CK-29,CK,Current,52603,EVI,SFj,EVI+SFj
DREW CREEK,DREW CREEK,1135,50.08877978560,-125.19236556000,Stream,905-405793-902265-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-291000-89600-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-NORTH_FA_0.x,CK-29,CK,Current,52858,SC,GStr,SC+GStr
EVE RIVER,EVE RIVER,1120,50.43783630230,-126.24670758900,Stream,920-757566-086842-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,920-758000-11400-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-NORTH_FA_0.x,CK-29,CK,Current,52708,EVI,SFj,EVI+SFj
GRANITE BAY CREEK,,1136,50.23696592130,-125.30379359400,Stream,905-405793-365383-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-NORTH_FA_0.x,CK-29,CK,Current,52868,SC,SFj,SC+SFj
HYACINTHE CREEK,MCKERCHER CREEK,1134,50.12972010540,-125.23926419500,Stream,905-405793-854178-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,905-291000-84800-00000-0000-0000-000-000-000-000-000-000,EAST VANCOUVER ISLAND-NORTH_FA_0.x,CK-29,CK,Current,52848,SC,GStr,SC+GStr
